model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
CatBoost,0.65,0.9925497622918308,0.6428571428571429,0.0013489208633093526,0.9999943714800643,0.0026921926413401138,0.8439528729654308,0.09477537081883369,9,5,888328,6663,14,1.5642370713012778e-05,0.0013432923433736033
CatBoost,0.655,0.9925508796040245,0.6923076923076923,0.0013489208633093526,0.9999954971840515,0.002692595362752431,0.8439528729654308,0.09477537081883369,9,4,888329,6663,13,1.452505851922615e-05,0.0013444180473607403
CatBoost,0.66,0.9925519969162183,0.75,0.0013489208633093526,0.9999966228880386,0.0026929982046678632,0.8439528729654308,0.09477537081883369,9,3,888330,6663,12,1.3407746325439523e-05,0.0013455437513478774
CatBoost,0.665,0.9925519969162183,0.75,0.0013489208633093526,0.9999966228880386,0.0026929982046678632,0.8439528729654308,0.09477537081883369,9,3,888330,6663,12,1.3407746325439523e-05,0.0013455437513478774
CatBoost,0.67,0.9925508796040245,0.7272727272727273,0.001199040767386091,0.9999966228880386,0.0023941343707915607,0.8439528729654308,0.09477537081883369,8,3,888330,6664,11,1.2290434131652896e-05,0.0011956636554246725
CatBoost,0.675,0.9925497622918308,0.7,0.0010491606714628297,0.9999966228880386,0.0020951810835079313,0.8439528729654308,0.09477537081883369,7,3,888330,6665,10,1.1173121937866269e-05,0.0010457835595014675
CatBoost,0.68,0.9925519969162183,0.875,0.0010491606714628297,0.9999988742960129,0.002095808383233533,0.8439528729654308,0.09477537081883369,7,1,888332,6665,8,8.938497550293016e-06,0.0010480349674757417
CatBoost,0.685,0.9925519969162183,0.875,0.0010491606714628297,0.9999988742960129,0.002095808383233533,0.8439528729654308,0.09477537081883369,7,1,888332,6665,8,8.938497550293016e-06,0.0010480349674757417
CatBoost,0.69,0.9925508796040245,0.8571428571428571,0.0008992805755395684,0.9999988742960129,0.0017966761491241205,0.8439528729654308,0.09477537081883369,6,1,888332,6666,7,7.821185356506389e-06,0.0008981548715525367
CatBoost,0.695,0.9925497622918308,0.8333333333333334,0.000749400479616307,0.9999988742960129,0.001497454327643007,0.8439528729654308,0.09477537081883369,5,1,888332,6667,6,6.703873162719761e-06,0.0007482747756291097
CatBoost,0.7,0.9925497622918308,1.0,0.0005995203836930455,1.0,0.0011983223487118035,0.8439528729654308,0.09477537081883369,4,0,888333,6668,4,4.469248775146508e-06,0.0005995203836930418
CatBoost,0.705,0.9925497622918308,1.0,0.0005995203836930455,1.0,0.0011983223487118035,0.8439528729654308,0.09477537081883369,4,0,888333,6668,4,4.469248775146508e-06,0.0005995203836930418
CatBoost,0.71,0.9925497622918308,1.0,0.0005995203836930455,1.0,0.0011983223487118035,0.8439528729654308,0.09477537081883369,4,0,888333,6668,4,4.469248775146508e-06,0.0005995203836930418
CatBoost,0.715,0.9925497622918308,1.0,0.0005995203836930455,1.0,0.0011983223487118035,0.8439528729654308,0.09477537081883369,4,0,888333,6668,4,4.469248775146508e-06,0.0005995203836930418
CatBoost,0.72,0.9925497622918308,1.0,0.0005995203836930455,1.0,0.0011983223487118035,0.8439528729654308,0.09477537081883369,4,0,888333,6668,4,4.469248775146508e-06,0.0005995203836930418
CatBoost,0.725,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.73,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.735,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.74,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.745,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.75,0.992548644979637,1.0,0.0004496402877697842,1.0,0.0008988764044943821,0.8439528729654308,0.09477537081883369,3,0,888333,6669,3,3.3519365813598807e-06,0.0004496402877698369
CatBoost,0.755,0.9925475276674433,1.0,0.00029976019184652276,1.0,0.0005993407252022774,0.8439528729654308,0.09477537081883369,2,0,888333,6670,2,2.234624387573254e-06,0.00029976019184663194
CatBoost,0.76,0.9925475276674433,1.0,0.00029976019184652276,1.0,0.0005993407252022774,0.8439528729654308,0.09477537081883369,2,0,888333,6670,2,2.234624387573254e-06,0.00029976019184663194
CatBoost,0.765,0.9925475276674433,1.0,0.00029976019184652276,1.0,0.0005993407252022774,0.8439528729654308,0.09477537081883369,2,0,888333,6670,2,2.234624387573254e-06,0.00029976019184663194
CatBoost,0.77,0.9925475276674433,1.0,0.00029976019184652276,1.0,0.0005993407252022774,0.8439528729654308,0.09477537081883369,2,0,888333,6670,2,2.234624387573254e-06,0.00029976019184663194
CatBoost,0.775,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.78,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.785,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.79,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.795,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.8,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.805,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.81,0.9925464103552494,1.0,0.00014988009592326138,1.0,0.0002997152704930316,0.8439528729654308,0.09477537081883369,1,0,888333,6671,1,1.117312193786627e-06,0.00014988009592320495
CatBoost,0.815,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.82,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.825,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.83,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.835,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.84,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.845,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.85,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.855,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.86,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.865,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.87,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.875,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.88,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.885,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.89,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.895,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.9,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.905,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.91,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.915,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.92,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.925,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.93,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.935,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.94,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.945,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.95,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.955,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.96,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.965,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.97,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.975,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.98,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.985,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.99,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
CatBoost,0.995,0.9925452930430556,0.0,0.0,1.0,0.0,0.8439528729654308,0.09477537081883369,0,0,888333,6672,0,0.0,0.0
