model,threshold,accuracy,precision,recall,specificity,f1_score,roc_auc,pr_auc,TP,FP,TN,FN,predicted_positive_count,predicted_positive_ratio,youden_j
XGBoost weighted,0.26,0.5566695158127608,0.015121421309197395,0.9117206235011991,0.5540028345226395,0.029749430858126567,0.8438828681643706,0.0751959398409417,6083,396194,492139,589,402277,0.4494689973799029,0.4657234580238385
XGBoost weighted,0.265,0.5623722772498477,0.015279131194557123,0.9094724220623501,0.5597653132327629,0.03005336602156928,0.8438828681643706,0.0751959398409417,6068,391075,497258,604,397143,0.44373271657700236,0.4692377352951129
XGBoost weighted,0.27,0.5681398427941743,0.015416057500210497,0.9055755395683454,0.5656054655179983,0.030316030316030317,0.8438828681643706,0.0751959398409417,6042,385887,502446,630,391929,0.4379070507985989,0.47118100508634364
XGBoost weighted,0.275,0.5738113194898352,0.015565741408594895,0.9024280575539568,0.5713431787404047,0.030603609304595117,0.8438828681643706,0.0751959398409417,6021,380790,507543,651,386811,0.43218864699079895,0.4737712362943616
XGBoost weighted,0.28,0.5794246959514192,0.015719835388359304,0.8994304556354916,0.5770212296514933,0.030899621285261532,0.8438828681643706,0.0751959398409417,6001,375746,512587,671,381747,0.42653057804146344,0.4764516852869849
XGBoost weighted,0.285,0.5849900279886705,0.015907100199071003,0.8982314148681055,0.5826373668432896,0.031260595375330574,0.8438828681643706,0.0751959398409417,5993,370757,517576,679,376750,0.42094736900911167,0.48086878171139524
XGBoost weighted,0.29,0.5903307802749705,0.016072484809377858,0.8959832134292566,0.5880351174615825,0.03157850253029487,0.8438828681643706,0.0751959398409417,5978,365962,522371,694,371940,0.415573097356998,0.484018330890839
XGBoost weighted,0.295,0.5955564494053106,0.016240282108186857,0.8938848920863309,0.5933157948652138,0.031900980725153585,0.8438828681643706,0.0751959398409417,5964,361271,527062,708,367235,0.41031614348523193,0.4872006869515446
XGBoost weighted,0.3,0.600779883911263,0.01639633675383427,0.8908872901678657,0.5986009750847937,0.03220004767167219,0.8438828681643706,0.0751959398409417,5944,356576,531757,728,362520,0.405048016491528,0.48948826525265954
XGBoost weighted,0.305,0.606016726163541,0.016581379555128267,0.8892386091127098,0.6038895324163349,0.03255570218638455,0.8438828681643706,0.0751959398409417,5933,351878,536455,739,357811,0.39978659337098676,0.4931281415290447
